joined,churned
2/4/18 4:20,3/4/18 4:20
11/13/17 18:45,12/13/17 18:45
3/16/18 4:41,4/16/18 4:41
3/3/18 10:17,4/10/18 10:16
8/31/17 9:31,1/30/18 9:29
1/17/18 22:21,2/17/18 22:21
4/20/18 16:23,5/20/18 16:23
1/18/18 3:21,9/6/18 17:57
11/9/17 20:01,12/9/17 20:01
7/25/18 12:35,8/25/18 12:35
7/9/18 4:39,8/9/18 4:39
6/23/18 21:52,7/23/18 21:52
9/29/17 5:04,10/29/17 5:04
7/23/18 4:07,8/23/18 6:07
7/23/18 1:42,8/23/18 3:42
8/1/17 13:07,9/8/17 13:06
4/3/17 12:44,4/3/17 15:04
10/6/17 5:28,11/6/17 6:28
1/14/18 17:01,2/14/18 17:01
12/31/17 1:38,1/31/18 1:37
10/9/17 21:06,11/9/17 22:06
5/27/18 12:42,8/27/18 14:41
1/3/18 5:04,2/3/18 5:04
12/20/17 5:46,2/20/18 5:46
12/29/17 8:11,1/29/18 8:11
11/24/17 17:49,8/24/18 16:49
12/19/17 21:38,1/19/18 21:38
2/7/18 9:49,4/7/18 9:49
8/4/18 22:24,9/4/18 22:24
10/10/17 5:34,11/10/17 6:34
3/14/18 10:44,4/14/18 10:44
4/19/17 5:53,11/19/17 5:53
3/26/17 6:35,5/26/17 6:35
9/3/17 8:41,10/3/17 8:41
10/9/17 3:46,11/9/17 4:46
2/3/18 16:43,5/3/18 16:43
11/18/17 20:21,8/18/18 22:20
12/16/17 13:47,1/16/18 13:47
2/27/18 11:34,3/27/18 10:34
5/22/18 9:03,6/22/18 9:03
3/25/17 22:52,5/2/17 22:52
9/1/17 18:32,9/1/18 20:32
2/25/18 3:08,8/25/18 2:08
8/5/18 12:19,9/5/18 14:19
1/25/18 10:09,2/25/18 10:09
8/22/17 19:51,9/22/17 19:51
10/11/17 19:39,12/11/17 20:39
2/24/18 16:37,3/24/18 16:37
7/29/18 16:13,8/29/18 18:12
1/20/18 12:39,2/20/18 12:39
12/2/17 18:05,1/2/18 18:05
8/22/17 9:23,11/23/17 11:28
3/6/18 23:57,6/13/18 23:57
1/22/18 4:17,2/22/18 4:17
11/20/17 13:53,12/20/17 13:53
10/23/17 13:08,5/24/18 11:10
2/10/18 11:17,4/10/18 11:17
9/16/17 15:52,10/16/17 15:52
3/8/17 10:38,5/8/17 10:38
3/18/17 8:51,4/18/17 8:51
11/14/17 23:09,12/21/17 23:09
5/21/18 9:14,7/21/18 9:14
7/13/18 23:26,8/13/18 23:26
3/4/18 2:16,8/4/18 1:16
10/16/17 4:26,11/16/17 5:26
8/3/17 19:00,9/3/17 19:00
9/28/17 1:20,10/28/17 1:20
11/28/17 14:20,9/2/18 19:49
5/12/18 0:48,8/16/18 9:30
12/26/17 2:24,1/26/18 2:24
5/13/18 16:56,6/13/18 16:56
12/2/17 23:11,1/2/18 23:11
12/15/17 11:08,7/15/18 11:07
1/10/18 11:07,2/10/18 11:07
6/23/18 6:02,7/30/18 6:02
4/17/18 17:27,6/17/18 17:27
5/22/17 3:53,8/22/18 5:53
12/30/17 17:38,1/30/18 17:38
10/11/17 3:34,12/11/17 4:34
7/1/17 6:33,8/1/17 6:33
2/24/18 6:33,3/24/18 5:33
10/29/17 22:16,11/29/17 23:16
1/10/18 18:22,2/10/18 18:22
7/25/18 1:46,8/25/18 1:45
2/12/17 21:48,7/19/17 21:48
12/9/17 2:31,5/9/18 2:31
3/4/18 14:21,8/18/18 18:49
5/13/18 19:10,8/13/18 21:09
12/24/17 18:48,1/24/18 18:48
11/2/17 8:34,12/2/17 9:34
6/24/18 21:04,7/24/18 21:04
3/19/18 20:56,8/19/18 20:56
1/7/18 3:49,2/7/18 3:49
4/26/17 5:50,10/26/17 5:50
7/12/18 14:33,8/12/18 16:33
4/7/18 22:19,5/7/18 22:19
1/11/18 5:34,2/11/18 5:34
1/8/18 22:45,2/8/18 22:45
6/16/17 8:29,7/16/17 8:28
10/22/17 11:18,3/19/18 14:21
10/6/17 4:38,11/6/17 5:38
6/13/18 1:55,8/13/18 1:54
3/24/18 1:50,5/24/18 1:50
1/21/18 4:44,2/21/18 4:44
1/8/18 18:19,2/15/18 18:19
2/1/18 3:25,5/1/18 3:25
5/30/18 13:49,9/4/18 21:01
5/20/17 0:08,6/27/17 0:07
4/22/17 12:51,5/29/17 12:50
6/8/18 6:41,8/8/18 6:41
1/8/18 16:07,2/8/18 16:07
3/29/17 20:22,5/6/17 20:21
4/27/18 3:28,8/9/18 2:50
2/2/18 19:14,3/9/18 19:14
2/1/18 8:18,3/1/18 8:18
7/8/17 2:11,2/8/18 2:11
7/7/17 11:14,8/14/17 11:14
4/23/17 21:36,5/23/17 21:36
7/14/18 16:44,8/14/18 16:44
8/28/17 9:57,9/28/17 9:56
7/2/18 21:43,7/2/18 21:54
6/12/18 12:33,7/12/18 12:33
2/14/18 3:36,3/14/18 3:36
6/5/18 3:34,7/5/18 3:34
1/4/18 21:56,2/4/18 21:55
4/4/18 6:36,6/4/18 6:36
4/3/18 3:36,5/3/18 3:36
1/29/18 23:15,3/7/18 23:15
4/18/17 11:44,6/18/17 11:43
11/11/17 0:03,12/11/17 0:03
7/6/17 22:15,8/13/17 22:15
6/11/17 7:26,9/11/17 7:25
12/9/17 3:28,2/9/18 3:28
5/25/18 2:32,6/25/18 2:31
5/7/18 12:43,6/14/18 12:43
3/4/18 9:22,4/4/18 8:22
5/6/17 14:19,6/6/17 14:19
9/6/17 3:08,2/13/18 4:03
9/8/17 20:44,10/8/17 20:44
2/24/18 14:36,8/26/18 2:23
1/28/18 20:08,4/28/18 19:08
9/28/17 15:00,11/4/17 15:00
5/15/18 7:11,6/15/18 7:11
8/12/17 20:41,10/19/17 20:41
1/26/18 1:31,8/26/18 0:31
12/15/17 3:02,1/15/18 3:02
8/17/17 14:18,9/17/17 14:18
1/16/18 23:42,2/16/18 23:42
4/28/18 16:00,5/28/18 16:00
3/4/18 16:52,5/4/18 15:52
7/20/17 20:09,8/20/17 20:09
4/21/18 0:25,5/21/18 0:25
7/2/18 14:35,8/2/18 14:35
6/29/18 8:21,8/29/18 8:21
4/22/18 10:50,8/22/18 12:50
11/7/17 7:52,2/7/18 7:52
10/22/17 7:19,11/22/17 7:18
6/26/17 11:08,6/26/17 11:24
12/28/17 17:25,6/7/18 18:20
2/21/18 17:18,3/21/18 17:18
9/15/17 13:29,3/15/18 13:29
3/5/18 12:35,8/26/18 13:34
7/20/18 21:43,8/20/18 23:42
1/3/18 19:37,2/3/18 19:37
2/1/18 14:56,4/1/18 13:56
7/28/18 10:15,8/28/18 10:15
4/5/17 13:53,6/12/17 13:53
2/26/18 12:11,3/26/18 11:11
1/22/18 15:38,8/22/18 17:38
4/16/18 20:02,5/16/18 20:02
6/10/18 0:06,7/10/18 0:06
6/8/18 19:33,7/8/18 19:33
1/24/18 4:26,2/24/18 4:25
1/17/18 15:18,5/24/18 15:18
7/29/17 14:44,9/5/17 14:44
2/4/18 10:52,3/4/18 10:52
1/10/18 23:54,5/6/18 13:12
10/8/17 0:58,11/15/17 0:58
7/30/18 15:24,8/30/18 15:24
5/4/17 23:47,7/4/17 23:47
6/24/18 7:26,7/24/18 7:26
2/26/18 19:42,4/26/18 19:41
6/22/18 11:54,7/22/18 11:54
2/22/18 20:11,6/29/18 20:10
7/28/18 5:00,8/28/18 7:00
8/5/17 4:20,2/12/18 4:20
12/24/17 19:20,1/24/18 19:20
7/29/18 1:23,8/29/18 1:23
6/25/18 10:30,7/25/18 10:30
7/23/18 21:49,8/23/18 21:49
7/4/18 8:34,8/4/18 8:34
3/10/18 20:11,4/10/18 19:11
4/9/18 9:46,5/16/18 9:46
2/13/18 21:23,4/20/18 21:23
12/8/17 1:57,1/8/18 1:56
6/24/18 6:40,7/24/18 6:40
5/9/17 7:01,11/9/17 7:01
8/13/17 22:09,11/13/17 22:09
11/4/17 8:43,12/4/17 9:43
7/14/18 19:31,7/14/18 19:45
7/13/18 1:36,8/13/18 1:36
7/3/18 19:06,9/3/18 19:06
2/11/18 23:47,3/11/18 23:47
1/19/18 23:55,2/19/18 23:55
7/26/18 22:53,8/27/18 0:53
7/31/18 10:59,8/31/18 10:59
10/9/17 2:42,11/9/17 3:42
5/3/18 23:04,6/10/18 23:04
9/18/17 2:47,10/18/17 2:47
5/24/18 23:43,7/1/18 23:43
7/19/17 9:03,12/3/17 11:14
4/10/17 15:50,5/17/17 15:50
1/8/18 4:45,8/16/18 14:42
2/28/18 6:12,5/5/18 6:12
5/10/18 18:45,6/10/18 18:45
6/11/18 22:56,8/11/18 22:56
5/17/18 18:59,6/24/18 18:59
1/3/18 2:52,2/3/18 2:52
8/9/17 8:44,11/24/17 5:15
1/17/18 10:59,2/17/18 10:59
7/15/18 23:43,8/15/18 23:43
5/16/18 3:58,8/16/18 3:58
9/6/17 14:48,2/13/18 14:47
7/27/18 5:06,8/27/18 5:06
5/8/18 2:30,6/8/18 2:30
5/12/18 2:40,6/12/18 2:39
6/28/17 22:46,10/5/17 22:46
12/3/17 0:51,4/2/18 23:51
12/27/17 2:23,1/27/18 4:22
12/13/17 17:48,1/13/18 17:48
5/19/18 23:36,6/19/18 23:36
8/4/18 2:13,9/4/18 4:13
12/6/17 14:02,9/6/18 13:02
8/30/17 18:06,10/7/17 18:06
3/17/17 20:21,4/17/17 20:21
4/23/18 17:13,5/23/18 17:13
5/5/18 3:53,7/5/18 3:53
10/31/17 7:36,11/30/17 8:36
10/29/17 5:59,12/29/17 6:59
5/15/18 11:27,8/15/18 11:27
1/19/18 16:24,2/19/18 16:24
12/14/17 21:39,2/14/18 21:39
1/3/17 7:31,2/3/17 7:31
5/10/18 10:58,6/17/18 10:58
10/22/17 20:41,8/22/18 20:41
4/20/18 21:39,5/20/18 21:39
9/23/17 4:14,2/23/18 4:13
1/16/18 18:06,2/16/18 18:06
7/5/18 5:59,8/5/18 5:59
2/24/18 18:48,8/24/18 20:48
4/5/18 8:35,5/5/18 8:35
7/13/18 1:11,8/13/18 1:11
2/28/18 23:15,3/28/18 23:15
2/22/18 0:34,4/29/18 0:34
1/14/18 9:10,2/14/18 9:10
11/13/17 14:46,12/13/17 14:46
7/24/18 12:44,8/24/18 14:44
4/29/17 14:47,5/29/17 14:47
7/30/17 5:03,8/28/18 7:02
7/30/18 6:44,8/30/18 6:44
4/3/18 15:48,6/3/18 15:48
8/17/17 3:46,9/17/17 3:46
6/15/18 13:03,7/15/18 13:03
2/26/18 8:55,4/2/18 8:55
4/9/17 7:19,6/9/17 7:19
7/17/18 3:46,8/17/18 3:46
1/11/18 5:31,2/18/18 5:31
9/11/17 6:57,10/11/17 6:57
10/20/17 12:30,11/20/17 12:29
2/10/18 8:47,3/10/18 8:47
11/17/17 21:33,12/17/17 21:33
7/19/17 19:50,8/19/17 19:50
5/14/17 5:54,6/20/17 9:03
1/8/18 6:22,6/15/18 6:21
5/26/17 22:31,7/26/17 22:31
7/14/18 18:27,8/14/18 18:27
6/29/18 13:48,8/29/18 15:48
4/21/17 5:19,5/21/17 5:19
4/1/18 4:22,5/1/18 4:22
5/4/18 21:11,6/4/18 21:11
5/5/17 5:50,6/5/17 5:50
3/11/17 16:53,4/11/17 16:53
12/25/17 6:14,1/25/18 6:14
10/27/17 13:14,11/27/17 14:14
5/21/18 18:19,6/21/18 18:19
6/2/18 15:03,9/2/18 17:03
11/30/17 14:11,12/30/17 14:11
4/5/18 6:44,6/5/18 6:44
4/5/18 6:07,7/5/18 6:07
9/7/17 5:14,9/11/17 19:17
10/3/17 19:01,12/10/17 19:01
2/8/18 2:14,3/8/18 2:14
3/26/18 21:38,4/26/18 21:38
1/17/18 15:51,2/17/18 15:51
6/5/18 14:50,9/5/18 14:50
6/19/18 17:08,7/19/18 17:08
8/26/16 6:54,10/26/16 6:54
4/16/18 16:20,5/16/18 16:20
5/24/18 3:11,6/24/18 3:11
7/21/18 0:43,8/21/18 2:42
3/17/18 16:52,8/18/18 3:48
12/2/17 19:36,3/11/18 14:39
11/11/17 21:23,8/11/18 23:22
4/3/18 4:42,6/3/18 4:42
10/12/17 22:58,11/12/17 23:58
1/3/18 15:43,2/3/18 15:43
7/28/18 14:50,8/28/18 14:50
6/16/18 23:40,8/16/18 23:40
5/31/18 13:08,8/30/18 15:08
12/6/17 20:04,1/6/18 20:04
9/7/17 1:32,2/7/18 2:32
5/6/18 23:11,8/6/18 23:11
10/27/17 5:35,8/27/18 5:35
4/12/18 20:05,5/12/18 20:05
5/1/18 8:47,6/1/18 8:47
3/20/18 20:37,4/27/18 20:37
4/30/18 8:41,8/6/18 8:41
11/13/17 5:34,12/13/17 5:34
11/16/17 8:04,12/16/17 8:04
2/12/18 1:20,3/12/18 0:20
2/24/18 19:01,3/24/18 19:01
12/26/17 3:45,7/26/18 3:45
12/5/17 3:45,2/5/18 3:45
6/10/17 5:13,7/10/17 5:13
10/13/17 11:27,11/13/17 12:27
1/15/18 19:31,2/15/18 19:31
6/16/18 2:15,7/16/18 2:15
6/18/18 4:38,7/18/18 4:38
5/10/17 17:18,6/10/17 17:17
6/13/17 1:18,10/13/17 1:17
5/13/18 2:39,8/13/18 4:39
2/23/18 16:50,3/23/18 15:50
12/29/17 22:21,1/29/18 22:21
7/14/18 14:21,8/14/18 14:21
5/22/18 23:54,7/29/18 23:53
1/19/18 0:40,2/19/18 0:39
2/1/18 22:21,3/8/18 22:21
8/13/17 8:52,9/20/17 8:52
9/8/17 21:59,10/8/17 21:58
5/17/17 3:28,8/17/17 3:28
4/29/18 21:01,6/5/18 21:01
3/20/18 14:59,8/20/18 14:59
3/10/18 2:12,4/10/18 2:12
3/31/18 10:32,4/30/18 10:32
4/27/17 22:15,7/4/17 22:15
6/30/18 10:14,8/6/18 10:14
7/31/18 6:23,8/31/18 8:23
4/24/18 14:57,8/25/18 2:54
6/21/18 6:03,7/28/18 6:03
3/7/18 4:20,4/7/18 3:20
7/24/18 19:29,8/24/18 21:29
10/25/17 15:35,4/25/18 15:35
3/14/18 23:36,4/14/18 23:36
10/6/17 3:51,11/6/17 4:51
7/18/18 7:51,8/18/18 7:51
10/1/17 5:35,8/14/18 10:28
4/24/18 20:36,5/24/18 20:36
4/13/18 21:18,5/20/18 21:18
10/9/17 23:13,1/16/18 23:13
6/28/18 16:43,7/28/18 16:43
3/31/18 20:22,4/30/18 20:22
10/28/17 13:13,6/5/18 0:00
10/18/17 18:58,11/18/17 19:58
10/8/17 18:48,11/8/17 19:48
9/3/17 19:48,1/12/18 3:55
4/27/18 22:56,5/27/18 22:56
9/8/17 14:22,8/8/18 14:22
1/13/18 21:17,5/20/18 21:17
2/28/18 18:57,3/28/18 17:57
4/17/17 9:01,5/17/17 9:00
5/16/18 23:05,7/16/18 23:05
10/30/17 2:53,11/30/17 2:53
1/24/18 5:29,3/24/18 4:29
4/14/17 0:53,8/23/17 1:39
7/31/17 18:15,1/31/18 19:15
4/27/17 21:13,5/27/17 21:13
5/9/18 14:13,6/9/18 14:13
8/3/18 23:12,9/3/18 23:12
10/22/17 21:17,11/22/17 22:17
2/26/18 3:42,3/26/18 2:42
1/15/18 15:46,8/15/18 14:46
6/13/18 18:47,7/13/18 18:47
11/18/17 2:06,1/18/18 2:06
6/15/18 1:40,8/15/18 3:40
3/1/17 12:45,4/1/17 12:45
3/27/18 16:48,5/27/18 16:47
10/17/17 2:52,11/17/17 3:52
5/20/18 18:27,6/27/18 18:27
3/18/18 18:26,6/12/18 12:36
4/15/18 16:35,5/15/18 16:35
6/14/17 0:31,7/21/17 0:31
11/6/17 20:23,12/6/17 20:23
4/15/18 21:26,5/15/18 21:26
1/26/18 3:53,2/26/18 3:53
6/17/17 9:39,6/17/17 9:50
3/13/18 19:02,4/13/18 19:02
4/29/18 20:43,8/29/18 20:43
8/1/17 16:09,10/8/17 16:09
12/25/17 13:49,1/25/18 13:49
2/22/18 11:40,4/22/18 12:29
4/6/18 7:51,6/6/18 7:51
3/9/18 9:41,4/9/18 9:41
8/8/17 17:00,9/8/17 16:59
2/11/18 22:57,6/18/18 22:57
3/30/18 18:43,4/30/18 18:43
7/11/18 22:03,8/11/18 22:03
12/13/17 4:28,8/13/18 3:28
12/8/17 2:48,7/9/18 0:22
5/28/18 8:58,6/28/18 8:58
1/13/18 4:31,2/13/18 4:31
1/10/18 5:17,2/10/18 5:17
1/12/18 10:16,8/12/18 9:16
9/24/17 2:15,10/24/17 2:15
3/23/18 2:46,5/30/18 2:46
4/11/17 7:29,6/11/17 7:29
1/29/18 23:01,7/5/18 23:01
1/16/18 20:33,2/16/18 20:33
8/19/17 6:39,9/19/17 6:35
7/3/18 2:56,8/3/18 2:56
9/5/17 21:03,10/5/17 21:03
10/18/17 21:47,11/18/17 22:47
4/6/18 4:02,8/14/18 7:08
11/25/17 21:35,1/25/18 21:35
1/1/18 9:55,4/1/18 9:54
4/2/18 9:12,6/5/18 20:34
11/10/17 19:38,8/10/18 21:38
6/23/17 11:54,7/30/17 11:54
5/24/18 17:29,6/24/18 17:27
4/11/18 5:05,5/11/18 5:05
12/8/17 4:25,1/8/18 4:25
12/12/17 22:05,12/13/17 16:39
3/25/18 4:39,8/25/18 6:38
4/18/17 5:03,7/18/17 5:03
3/29/17 19:01,4/29/17 19:01
12/25/17 16:17,1/25/18 16:17
8/28/17 16:55,10/5/17 16:55
7/20/18 0:16,8/20/18 2:15
7/28/18 17:33,8/28/18 19:33
7/27/17 5:25,8/27/17 5:25
7/2/18 5:48,8/2/18 5:48
4/24/17 7:18,5/31/17 7:18
4/20/18 16:40,6/27/18 16:40
8/31/17 22:50,9/30/17 22:50
4/20/18 23:29,7/20/18 23:29
7/18/18 21:13,8/18/18 21:13
4/13/18 23:16,5/13/18 23:16
8/30/17 14:13,9/30/17 14:13
4/13/17 21:19,7/9/17 13:51
10/29/17 4:01,11/29/17 5:01
8/31/17 22:00,9/30/17 22:00
12/23/17 3:28,1/23/18 3:28
10/12/17 15:34,12/12/17 16:34
7/30/18 19:11,8/30/18 21:10
7/18/18 18:45,8/18/18 20:45
9/11/17 5:27,10/11/17 5:27
3/15/18 2:42,4/15/18 2:42
3/14/17 10:51,10/21/17 10:50
1/8/18 18:48,7/8/18 17:48
1/2/18 2:05,2/2/18 2:05
2/26/18 4:32,4/26/18 3:32
6/7/16 12:39,7/7/16 12:39
8/16/17 6:16,12/16/17 6:16
4/24/18 0:59,8/24/18 0:59
4/16/18 14:31,7/23/18 14:31
8/31/17 3:05,10/1/17 3:05
10/23/17 17:42,11/23/17 18:42
10/20/17 13:24,11/20/17 14:24
3/24/18 19:58,4/24/18 19:58
1/27/18 3:36,2/27/18 3:36
12/26/17 7:42,1/26/18 7:42
2/24/18 4:57,3/24/18 4:57
9/5/17 7:59,10/5/17 7:59
6/26/17 18:00,7/26/17 18:00
6/14/17 1:54,8/21/17 1:53
4/24/17 4:41,5/24/17 4:40
6/11/18 1:29,8/11/18 3:29
2/28/18 7:11,3/28/18 6:11
9/27/17 18:04,10/27/17 18:04
2/19/18 17:32,5/25/18 15:26
5/17/17 19:06,8/24/17 19:06
10/25/17 4:47,8/25/18 4:47
11/9/17 1:30,7/1/18 13:35
2/9/18 15:29,3/9/18 15:29
9/7/17 2:26,10/7/17 2:26
4/18/18 4:28,5/25/18 4:28
8/27/17 10:25,10/4/17 10:24
7/7/18 20:35,8/7/18 20:35
10/2/17 16:14,12/18/17 10:19
9/1/17 2:18,1/8/18 2:17
3/22/17 3:40,6/22/17 3:40
3/3/17 10:40,5/20/17 19:57
7/5/18 0:22,9/5/18 2:22
11/24/17 5:46,12/24/17 5:46
3/3/18 2:03,4/3/18 1:03
5/11/18 2:19,6/11/18 2:19
3/16/17 18:02,8/27/17 1:45
3/3/18 20:48,4/3/18 19:48
6/9/18 7:44,7/9/18 7:44
2/26/18 17:58,8/28/18 14:00
11/30/17 0:11,12/30/17 0:11
1/9/18 6:09,3/9/18 6:09
6/15/17 12:40,8/15/18 14:40
4/2/18 3:38,5/2/18 3:38
10/24/17 2:48,2/24/18 3:48
4/16/18 12:02,5/16/18 12:02
8/3/17 14:06,9/3/17 14:06
2/21/18 15:25,7/21/18 14:25
7/23/18 17:39,8/23/18 17:39
6/1/18 22:05,7/1/18 22:05
12/1/17 9:20,1/1/18 9:20
2/4/18 15:11,5/9/18 13:20
6/27/18 11:48,8/3/18 11:47
12/31/17 20:39,1/31/18 20:39
10/29/17 3:46,11/29/17 3:46
3/15/17 12:25,7/15/17 12:25
7/12/18 22:24,8/12/18 22:24
4/27/18 13:58,5/27/18 13:58
10/16/17 21:15,3/16/18 21:15
12/31/17 6:36,5/28/18 6:34
8/21/17 22:00,9/21/17 22:00
8/6/18 17:19,9/6/18 17:19
3/5/18 0:35,4/4/18 23:35
8/8/17 19:01,10/15/17 19:01
2/28/18 6:11,7/29/18 2:48
7/15/18 16:09,8/15/18 16:09
4/14/18 15:17,6/14/18 15:17
12/23/17 1:57,1/23/18 1:57
9/5/17 22:24,10/5/17 22:24
9/30/17 6:59,11/6/17 6:59
5/8/16 2:00,6/9/16 7:14
10/11/17 23:04,2/12/18 0:04
4/27/18 21:29,5/27/18 21:29
6/5/18 22:17,9/6/18 0:17
10/8/17 0:54,8/8/18 8:00
7/29/18 2:24,8/29/18 2:24
5/24/17 10:40,6/24/17 10:38
11/27/17 13:01,8/27/18 15:01
1/21/18 5:32,2/21/18 5:32
5/4/18 4:37,9/4/18 4:37
6/7/16 10:42,7/7/16 10:42
5/7/17 9:15,6/7/17 9:15
9/13/17 19:11,12/13/17 20:11
8/1/17 19:56,11/1/17 19:56
6/13/17 1:49,7/13/17 1:49
1/29/18 6:23,3/1/18 6:23
10/24/17 2:15,11/24/17 3:15
7/21/17 22:11,4/28/18 22:11
11/16/17 15:45,5/19/18 11:17
9/21/17 23:13,10/21/17 23:13
11/9/17 20:01,2/16/18 20:01
9/26/17 20:51,11/26/17 21:51
4/20/18 9:15,6/27/18 9:15
8/24/17 3:48,12/1/17 3:47
7/21/18 21:25,8/21/18 21:25
10/13/17 23:18,11/14/17 0:18
10/24/17 15:38,12/24/17 16:38
7/21/18 21:49,8/21/18 21:49
3/9/18 1:57,7/15/18 9:03
6/9/18 18:39,8/21/18 23:56
5/25/17 13:14,6/25/17 13:14
5/22/17 20:33,6/22/17 20:33
7/20/18 5:50,8/20/18 5:50
1/23/18 1:25,2/23/18 1:25
6/5/18 4:56,9/5/18 4:56
1/24/18 7:48,3/24/18 7:48
11/6/17 1:21,12/6/17 1:21
10/19/17 4:12,11/19/17 5:12
5/23/18 14:58,6/23/18 14:58
7/20/18 15:29,8/20/18 15:29
3/16/17 20:11,4/16/17 20:11
1/18/18 16:16,4/18/18 15:16
11/28/17 5:20,2/28/18 5:20
1/11/18 5:17,3/18/18 5:17
1/19/18 19:51,6/19/18 18:51
3/15/18 21:59,5/15/18 21:59
2/26/18 23:17,5/3/18 23:17
4/28/18 4:59,5/28/18 4:59
4/7/18 18:31,8/7/18 20:31
1/27/18 18:48,2/27/18 18:48
3/26/18 7:51,4/26/18 7:51
7/5/18 8:48,8/5/18 8:48
11/14/17 15:49,2/21/18 15:49
6/12/17 21:37,7/19/17 21:37
6/28/17 2:45,7/28/17 2:45
7/12/18 15:04,8/12/18 15:01
7/23/18 15:34,8/23/18 15:34
5/12/18 18:03,6/12/18 18:03
2/13/18 9:10,3/13/18 8:10
2/21/18 4:12,3/21/18 4:12
3/17/18 11:38,5/17/18 11:38
5/5/17 17:13,10/5/17 17:13
4/2/18 23:01,6/2/18 23:00
6/3/17 22:31,7/3/17 22:31
4/5/18 3:49,5/5/18 3:49
2/25/18 22:07,7/2/18 22:07
7/23/17 4:26,4/23/18 4:25
1/3/18 7:48,2/3/18 7:48
10/22/17 13:57,8/22/18 13:57
3/5/18 5:31,6/12/18 5:31
3/22/18 1:38,8/22/18 3:38
4/20/18 22:06,8/20/18 22:06
12/22/17 23:14,1/29/18 23:14
10/21/17 18:20,11/21/17 19:20
1/25/18 4:50,3/25/18 4:50
1/5/18 7:34,2/12/18 7:34
4/29/17 15:40,10/6/17 15:29
11/7/17 16:26,12/14/17 16:26
8/30/17 6:48,9/30/17 6:48
3/2/18 17:01,9/2/18 19:01
10/22/17 16:48,11/22/17 16:48
10/10/17 20:51,12/10/17 21:51
2/25/18 13:24,6/1/18 13:24
4/19/17 21:52,5/19/17 21:52
7/10/18 22:03,8/11/18 0:03
5/17/17 4:57,6/23/17 5:26
11/9/17 19:54,1/28/18 12:31
9/23/17 11:58,10/23/17 11:58
11/27/17 8:46,1/27/18 8:46
12/25/17 23:05,8/26/18 1:05
2/3/18 20:49,3/3/18 20:49
11/20/17 20:46,8/20/18 22:46
6/29/17 16:11,8/29/17 16:11
2/23/18 2:34,4/23/18 1:34
12/2/17 9:56,1/2/18 9:56
2/23/18 7:11,8/23/18 9:11
9/15/17 15:18,1/15/18 22:27
9/17/17 16:48,11/17/17 16:47
6/15/18 6:12,8/15/18 8:12
3/31/18 8:43,4/30/18 8:43
11/2/17 18:21,12/9/17 18:20
4/26/18 17:29,5/26/18 17:29
12/6/17 18:05,1/6/18 18:05
9/27/17 16:20,11/3/17 16:20
6/11/17 5:46,8/11/17 5:46
4/7/18 0:23,7/7/18 0:23
3/9/17 13:24,4/9/17 13:24
10/25/17 2:08,12/25/17 3:08
11/1/17 3:06,12/1/17 4:06
2/24/18 17:09,3/24/18 17:09
5/17/17 6:36,8/17/17 6:36
10/3/17 23:04,11/3/17 23:04
5/24/18 0:40,7/24/18 0:40
1/21/18 20:23,2/21/18 20:23
6/16/18 20:55,8/16/18 22:54
6/3/18 1:25,9/3/18 1:25
12/11/17 1:23,12/11/17 1:43
12/30/17 14:00,8/30/18 13:00
4/7/17 4:33,8/27/17 7:27
10/9/17 21:53,11/9/17 22:53
3/6/17 19:58,4/6/17 19:57
7/7/17 11:17,8/7/17 11:16
12/16/17 17:34,1/16/18 17:34
12/24/17 0:05,1/24/18 0:05
10/2/17 6:05,11/2/17 6:05
3/20/18 11:26,4/20/18 11:26
3/20/18 22:06,4/20/18 22:06
7/4/18 17:09,9/4/18 19:08
2/14/18 17:34,7/21/18 17:34
10/23/17 16:30,9/1/18 11:45
1/16/18 1:30,8/16/18 0:30
1/12/18 22:08,2/12/18 22:08
12/23/17 1:28,2/23/18 1:28
10/16/17 5:54,11/16/17 5:54
7/6/18 4:31,8/6/18 4:31
5/21/17 9:50,11/21/17 9:49
8/31/17 19:31,10/2/17 7:40
6/22/18 1:49,8/22/18 1:49
9/23/17 12:26,10/23/17 12:26
9/8/17 10:48,11/8/17 11:48
3/10/18 19:39,5/10/18 18:39
9/29/17 15:51,10/29/17 15:51
1/11/18 0:58,2/11/18 0:57
3/3/18 3:46,5/3/18 2:46
6/23/18 22:14,8/24/18 0:14
7/24/18 19:12,8/24/18 19:12
7/31/18 22:41,8/31/18 22:41
12/5/17 5:39,1/5/18 5:39
3/19/17 19:33,8/26/17 19:33
3/4/17 1:19,9/4/18 3:19
12/9/17 21:56,3/28/18 7:23
9/25/17 21:45,11/25/17 21:45
5/20/18 18:37,6/27/18 18:37
4/13/18 9:32,5/13/18 9:32
8/28/17 17:46,9/28/17 17:46
1/11/18 6:09,2/11/18 6:09
4/15/18 6:06,8/15/18 8:06
12/14/17 2:41,1/21/18 2:41
9/22/17 2:45,10/22/17 2:45
6/3/18 2:56,7/3/18 2:56
2/28/18 19:08,8/28/18 18:08
4/11/18 1:57,8/3/18 3:02
3/29/18 4:43,5/29/18 4:43
7/23/18 9:44,8/23/18 9:44
2/28/18 4:12,8/28/18 3:12
12/2/17 12:24,1/2/18 12:24
10/5/17 0:06,11/5/17 0:06
4/13/18 9:20,6/13/18 9:20
5/12/17 1:48,7/12/17 1:47
2/21/18 12:56,7/21/18 12:56
